EmpId,EmpCounty
7161,Philippines
7162,Azerbaijan
7163,Virgin Islands (U.S.)
7164,Suriname
7165,Singapore
7166,Syrian Arab Republic
7167,Nauru
7168,Rwanda
7169,Afghanistan
7170,Norfolk Island
7171,Oman
7172,American Samoa
7173,Afghanistan
7174,Tonga
7175,Dominican Republic
7176,Bolivia
7177,Kiribati
7178,Namibia
7179,Kuwait
7180,Papua New Guinea
7181,South Africa
7182,French Polynesia
7183,Rwanda
7184,Samoa
7185,Georgia
7186,Qatar
7187,Turkey
7188,Tanzania
7189,Kenya
7190,American Samoa
7191,Japan
7192,Guam
7193,Vatican City State
7194,Taiwan
7195,Croatia
7196,Montserrat
7197,Jamaica
7198,Brunei Darussalam
7199,South Africa
7200,Cote D`ivoire
7201,Cook Islands
7202,Benin
7203,Iran
7204,Rwanda
7205,Kuwait
7206,Bangladesh
7207,Iraq
7208,Australia
7209,Panama
7210,Vanuatu
7211,Niue
7212,Greece
7213,United States
7214,Austria
7215,Greece
7216,Laos
7217,Angola
7218,Kenya
7219,Sudan
7220,Italy
7221,Italy
7222,Comoros
7223,Burundi
7224,Solomon Islands
7225,Iceland
7226,Armenia
7227,Cuba
7228,Burkina Faso
7229,Belize
7230,Nepal
7231,Djibouti
7232,Benin
7233,Martinique
7234,Samoa
7235,Hong Kong
7236,Azerbaijan
7237,Moldova
7238,Poland
7239,Guadeloupe
7240,Mongolia
7241,Faroe Islands
7242,Samoa
7243,Gabon
7244,Denmark
7245,Philippines
7246,Italy
7247,Peru
7248,Saint Kitts And Nevis
7249,Slovakia
7250,Cape Verde
7251,Falkland Islands (Malvinas)
7252,Lithuania
7253,New Caledonia
7254,St Vincent/Grenadines
7255,Cambodia
7256,Poland
7257,Bosnia And Herzegowina
7258,Panama
7259,Mayotte
7260,Spain
7261,Belgium
7262,Northern Mariana Islands
7263,Nigeria
7264,Colombia
7265,Liberia
7266,Rwanda
7267,Central African Rep
7268,Georgia
7269,Malta
7270,Bouvet Island
7271,Romania
7272,Singapore
7273,Algeria
7274,East Timor
7275,Niger
7276,Togo
7277,St.Pierre
7278,Dominica
7279,Greece
7280,Namibia
7281,French Polynesia
7282,Ukraine
7283,Trinidad And Tobago
7284,Slovenia
7285,Italy
7286,St. Helena
7287,Cape Verde
7288,Malaysia
7289,Latvia
7290,Virgin Islands (British)
7291,Dominican Republic
7292,Papua New Guinea
7293,Vanuatu
7294,Fiji
7295,Reunion
7296,Fiji
7297,Taiwan
7298,Bahamas
7299,Eritrea
7300,Egypt
7301,Luxembourg
7302,Japan
7303,Burundi
7304,Grenada
7305,Eritrea
7306,Panama
7307,Sri Lanka
7308,Seychelles
7309,Singapore
7310,Ecuador
7311,Romania
7312,Cuba
7313,St Vincent/Grenadines
7314,Nauru
7315,Turkey
7316,Tonga
7317,Uruguay
7318,Seychelles
7319,Ethiopia
7320,Guinea-bissau
7321,Bahrain
7322,South Africa
7323,Slovenia
7324,United States
7325,Bolivia
7326,Tonga
7327,Mongolia
7328,Japan
7329,Virgin Islands (British)
7330,Lesotho
7331,Qatar
7332,Bahrain
7333,Ireland
7334,Puerto Rico
7335,Saudi Arabia
7336,Iraq
7337,Iceland
7338,Burkina Faso
7339,Niue
7340,Martinique
7341,Pakistan
7342,Jordan
7343,East Timor
7344,Lebanon
7345,Brunei Darussalam
7346,Sweden
7347,Qatar
7348,Armenia
7349,El Salvador
7350,Montserrat
7351,Tuvalu
7352,Togo
7353,Niger
7354,Anguilla
7355,Monaco
7356,Yemen
7357,Cyprus
7358,Liberia
7359,Sudan
7360,Norfolk Island
7361,St Vincent/Grenadines
7362,Chad
7363,United States
7364,Mongolia
7365,Nigeria
7366,Czech Republic
7367,New Zealand
7368,Hungary
7369,Malawi
7370,Anguilla
7371,Bahamas
7372,Egypt
7373,Italy
7374,New Caledonia
7375,Lesotho
7376,Bahamas
7377,Laos
7378,St. Helena
7379,Poland
7380,Bouvet Island
7381,Bermuda
7382,Antarctica
7383,Morocco
7384,Niue
7385,Reunion
7386,Bermuda
7387,Aruba
7388,Peru
7389,Senegal
7390,Zambia
7391,Gibraltar
7392,Myanmar
7393,Netherlands
7394,Macau
7395,Nigeria
7396,Dominican Republic
7397,Cameroon
7398,Tunisia
7399,Malawi
7400,Saudi Arabia
7401,United Kingdom
7402,Tokelau
7403,Guinea-bissau
7404,Austria
7405,Cayman Islands
7406,Jamaica
7407,Andorra
7408,Somalia
7409,Barbados
7410,Antarctica
7411,Tunisia
7412,Ecuador
7413,Luxembourg
7414,Korea (North)
7415,Syrian Arab Republic
7416,Kazakhstan
7417,Guam
7418,Kuwait
7419,Tanzania
7420,Bhutan
7421,Ethiopia
7422,Germany
7423,Somalia
7424,Qatar
7425,Sierra Leone
7426,Mali
7427,Bahrain
7428,Namibia
7429,Northern Mariana Islands
7430,Benin
7431,Saint Kitts And Nevis
7432,Thailand
7433,Norfolk Island
7434,Uzbekistan
7435,Saudi Arabia
7436,American Samoa
7437,Benin
7438,Norfolk Island
7439,Papua New Guinea
7440,Spain
7441,Azerbaijan
7442,Nigeria
7443,Barbados
7444,Italy
7445,Cayman Islands
7446,Greenland
7447,Anguilla
7448,Israel
7449,Norfolk Island
7450,Cocos Islands
7451,Falkland Islands (Malvinas)
7452,Lithuania
7453,Virgin Islands (British)
7454,St Vincent/Grenadines
7455,Tokelau
7456,Zambia
7457,New Zealand
7458,Trinidad And Tobago
7459,New Zealand
7460,New Caledonia
7461,Israel
7462,Ecuador
7463,Costa Rica
7464,Afghanistan
7465,Ireland
7466,Maldives
7467,Bouvet Island
7468,Armenia
7469,Sierra Leone
7470,Bulgaria
7471,Sweden
7472,Comoros
7473,Congo
7474,Benin
7475,Namibia
7476,Iraq
7477,Germany
7478,Liberia
7479,Anguilla
7480,Tuvalu
7481,Liechtenstein
7482,Afghanistan
7483,Seychelles
7484,Tunisia
7485,Malta
7486,Suriname
7487,Angola
7488,Guatemala
7489,Lithuania
7490,Switzerland
7491,Rwanda
7492,Macedonia
7493,Eritrea
7494,San Marino
7495,Laos
7496,Viet Nam
7497,Botswana
7498,Madagascar
7499,Slovakia
7500,New Zealand
7501,St.Pierre
7502,Venezuela
7503,Jamaica
7504,Equatorial Guinea
7505,Dominican Republic
7506,Morocco
7507,Cameroon
7508,Togo
7509,Chad
7510,Iraq
7511,Pakistan
7512,Morocco
7513,Mali
7514,Lithuania
7515,Palau
7516,Andorra
7517,Puerto Rico
7518,Chad
7519,Greenland
7520,San Marino
7521,Lesotho
7522,Netherlands Antilles
7523,Afghanistan
7524,Eritrea
7525,French S. Territories
7526,Congo
7527,France
7528,Cyprus
7529,Hungary
7530,Iraq
7531,Kuwait
7532,Paraguay
7533,France
7534,Sao Tome
7535,San Marino
7536,El Salvador
7537,Ghana
7538,Azerbaijan
7539,Norway
7540,Sierra Leone
7541,Myanmar
7542,Libya
7543,San Marino
7544,Saint Kitts And Nevis
7545,Kazakhstan
7546,Jordan
7547,Syrian Arab Republic
7548,Bermuda
7549,St Vincent/Grenadines
7550,Libya
7551,Cambodia
7552,Mayotte
7553,Syrian Arab Republic
7554,Mayotte
7555,Martinique
7556,Turkey
7557,Belarus
7558,Vanuatu
7559,Armenia
7560,Portugal
7561,Romania
7562,Benin
7563,Hungary
7564,Singapore
7565,Comoros
7566,Tajikistan
7567,Pitcairn
7568,Bangladesh
7569,Algeria
7570,Mali
7571,Syrian Arab Republic
7572,Zambia
7573,Slovenia
7574,Comoros
7575,Sao Tome
7576,Latvia
7577,Ireland
7578,Niger
7579,Zaire
7580,Czech Republic
7581,Cambodia
7582,Latvia
7583,Vanuatu
7584,Nigeria
7585,Central African Rep
7586,Austria
7587,Andorra
7588,Cook Islands
7589,Sweden
7590,Trinidad And Tobago
7591,Nauru
7592,French S. Territories
7593,Colombia
7594,Seychelles
7595,Chad
7596,Qatar
7597,Faroe Islands
7598,Trinidad And Tobago
7599,Equatorial Guinea
7600,Gibraltar
7601,Belarus
7602,Sao Tome
7603,Korea (North)
7604,Paraguay
7605,Zimbabwe
7606,Latvia
7607,Tanzania
7608,New Caledonia
7609,Guam
7610,Jordan
7611,Guinea
7612,Guatemala
7613,Greece
7614,South Africa
7615,Iran
7616,Costa Rica
7617,Gabon
7618,Bulgaria
7619,Slovenia
7620,French Guiana
7621,Kazakhstan
7622,Nauru
7623,Zaire
7624,Czech Republic
7625,Belarus
7626,Gibraltar
7627,Congo
7628,Ecuador
7629,Tuvalu
7630,Seychelles
7631,Zaire
7632,Tanzania
7633,Somalia
7634,Bermuda
7635,Montserrat
7636,Hong Kong
7637,Micronesia
7638,Korea (South)
7639,Maldives
7640,St.Pierre
7641,Bulgaria
7642,Spain
7643,Moldova
7644,Liberia
7645,Lithuania
7646,China
7647,Antigua And Barbuda
7648,St. Helena
7649,Gabon
7650,Cyprus
7651,Fiji
7652,Bahrain
7653,Lithuania
7654,Kazakhstan
7655,Cook Islands
7656,Reunion
7657,Colombia
7658,Costa Rica
7659,Andorra
7660,Bermuda
7661,Haiti
7662,Moldova
7663,Ireland
7664,Tonga
7665,Guinea-bissau
7666,Congo
7667,Solomon Islands
7668,United States
7669,Ukraine
7670,Anguilla
7671,Burkina Faso
7672,Guatemala
7673,Christmas Island
7674,Gabon
7675,Cape Verde
7676,Sweden
7677,Iceland
7678,Cape Verde
7679,Spain
7680,Burundi
7681,Switzerland
7682,Niue
7683,Mexico
7684,Brunei Darussalam
7685,Indonesia
7686,Taiwan
7687,Comoros
7688,United States
7689,Gabon
7690,Guadeloupe
7691,El Salvador
7692,St Vincent/Grenadines
7693,El Salvador
7694,Italy
7695,Luxembourg
7696,Colombia
7697,Morocco
7698,Israel
7699,Central African Rep
7700,Tonga
7701,Poland
7702,Luxembourg
7703,Nigeria
7704,Greenland
7705,Kuwait
7706,Armenia
7707,Senegal
7708,Puerto Rico
7709,Anguilla
7710,Niger
7711,Cambodia
7712,Mozambique
7713,Cayman Islands
7714,Somalia
7715,Czech Republic
7716,New Zealand
7717,Bulgaria
7718,Chile
7719,Sweden
7720,Tunisia
7721,Algeria
7722,Pakistan
7723,Libya
7724,Senegal
7725,Martinique
7726,Seychelles
7727,Senegal
7728,Faroe Islands
7729,Fiji
7730,Suriname
7731,Myanmar
7732,Costa Rica
7733,Cambodia
7734,Ethiopia
7735,Moldova
7736,Djibouti
7737,Martinique
7738,Nicaragua
7739,Samoa
7740,Uganda
7741,Martinique
7742,Tuvalu
7743,Singapore
7744,Sierra Leone
7745,Mexico
7746,San Marino
7747,Korea (North)
7748,Dominica
7749,Solomon Islands
7750,Guyana
7751,Italy
7752,Georgia
7753,Mauritania
7754,Austria
7755,Norfolk Island
7756,Uganda
7757,Senegal
7758,Belize
7759,Qatar
7760,Lithuania
7761,Iraq
7762,Ethiopia
7763,Tuvalu
7764,St. Helena
7765,Fiji
7766,Cyprus
7767,Togo
7768,Micronesia
7769,St.Pierre
7770,Laos
7771,Bhutan
7772,Costa Rica
7773,Poland
7774,Vatican City State
7775,Guadeloupe
7776,Australia
7777,Syrian Arab Republic
7778,Belgium
7779,Senegal
7780,Guyana
7781,Portugal
7782,United Arab Emirates
7783,Seychelles
7784,Costa Rica
7785,Djibouti
7786,Cook Islands
7787,Liberia
7788,Mali
7789,Puerto Rico
7790,Kenya
7791,Burkina Faso
7792,Bangladesh
7793,Barbados
7794,Mayotte
7795,Rwanda
7796,United States
7797,Austria
7798,Panama
7799,Ethiopia
7800,Poland
7801,Ukraine
7802,Eritrea
7803,Jordan
7804,India
7805,Jamaica
7806,Dominican Republic
7807,Kazakhstan
7808,Saint Kitts And Nevis
7809,Faroe Islands
7810,South Africa
7811,French S. Territories
7812,Tonga
7813,Yemen
7814,Norway
7815,Mauritius
7816,Mozambique
7817,Ireland
7818,Egypt
7819,Kiribati
7820,Jordan
7821,Syrian Arab Republic
7822,Pitcairn
7823,Latvia
7824,Israel
7825,Dominican Republic
7826,Tonga
7827,Macau
7828,Lesotho
7829,Mauritius
7830,Bhutan
7831,Bahamas
7832,Syrian Arab Republic
7833,Antigua And Barbuda
7834,Mauritius
7835,Ethiopia
7836,Cambodia
7837,Tokelau
7838,Falkland Islands (Malvinas)
7839,Tuvalu
7840,Virgin Islands (U.S.)
7841,Venezuela
7842,Guam
7843,Ireland
7844,Paraguay
7845,Estonia
7846,St. Helena
7847,Spain
7848,French S. Territories
7849,Virgin Islands (U.S.)
7850,Zimbabwe
7851,Togo
7852,Mongolia
7853,Belize
7854,Eritrea
7855,Kiribati
7856,Antarctica
7857,French Guiana
7858,Aruba
7859,Ethiopia
7860,Barbados
7861,St Vincent/Grenadines
7862,China
7863,United Kingdom
7864,Latvia
7865,Cambodia
7866,United Kingdom
7867,Tanzania
7868,Nauru
7869,Oman
7870,Uruguay
7871,Greenland
7872,Angola
7873,Algeria
7874,Gambia
7875,Belgium
7876,Honduras
7877,Gibraltar
7878,Korea (South)
7879,Brunei Darussalam
7880,Lesotho
7881,Mayotte
7882,Oman
7883,Philippines
7884,Somalia
7885,Anguilla
7886,Spain
7887,Comoros
7888,Guam
7889,Korea (North)
7890,Israel
7891,Anguilla
7892,Puerto Rico
7893,Cambodia
7894,Myanmar
7895,Zaire
7896,Ukraine
7897,St.Pierre
7898,Cape Verde
7899,Solomon Islands
7900,Swaziland
7901,New Caledonia
7902,Tanzania
7903,Guinea
7904,Tonga
7905,Zimbabwe
7906,American Samoa
7907,Botswana
7908,Mauritania
7909,Central African Rep
7910,Mozambique
7911,United States
7912,Ecuador
7913,Denmark
7914,Kiribati
7915,Guyana
7916,Bulgaria
7917,St. Helena
7918,Mozambique
7919,Cote D`ivoire
7920,Micronesia
7921,Norway
7922,Tajikistan
7923,Indonesia
7924,Antarctica
7925,Austria
7926,Liberia
7927,Bolivia
7928,Djibouti
7929,Greenland
7930,Guadeloupe
7931,Northern Mariana Islands
7932,Saudi Arabia
7933,Georgia
7934,Ethiopia
7935,Korea (North)
7936,China
7937,Norway
7938,Cote D`ivoire
7939,Brunei Darussalam
7940,Luxembourg
7941,Eritrea
7942,Montserrat
7943,Slovakia
7944,Kazakhstan
7945,Israel
7946,Saint Lucia
7947,Seychelles
7948,Denmark
7949,Micronesia
7950,Comoros
7951,Tanzania
7952,French Guiana
7953,Moldova
7954,St.Pierre
7955,Syrian Arab Republic
7956,Trinidad And Tobago
7957,Niger
7958,Jordan
7959,Namibia
7960,Viet Nam
7961,Belarus
7962,Uzbekistan
7963,Libya
7964,Korea (North)
7965,St.Pierre
7966,Morocco
7967,Austria
7968,Bolivia
7969,Belize
7970,Ukraine
7971,Faroe Islands
7972,Niger
7973,Haiti
7974,Gibraltar
7975,Bolivia
7976,Sri Lanka
7977,Congo
7978,Netherlands
7979,St.Pierre
7980,Chile
7981,Morocco
7982,Nepal
7983,Thailand
7984,Bermuda
7985,Chile
7986,Haiti
7987,Cambodia
7988,Yemen
7989,Pakistan
7990,Costa Rica
7991,Mauritania
7992,Argentina
7993,Tuvalu
7994,Lesotho
7995,Honduras
7996,Guyana
7997,Angola
7998,Mayotte
7999,Syrian Arab Republic
8000,Japan
8001,Turkey
8002,Tunisia
8003,Tajikistan
8004,Qatar
8005,Croatia
8006,Barbados
8007,East Timor
8008,Latvia
8009,Bosnia And Herzegowina
8010,Bosnia And Herzegowina
8011,Falkland Islands (Malvinas)
8012,Mayotte
8013,Cyprus
8014,Sri Lanka
8015,Zambia
8016,Ireland
8017,Iceland
8018,Spain
8019,Iraq
8020,Faroe Islands
8021,Canada
8022,Russian Federation
8023,Equatorial Guinea
8024,Australia
8025,Oman
8026,Singapore
8027,Mexico
8028,Cape Verde
8029,United Kingdom
8030,Yugoslavia
8031,Nicaragua
8032,Norway
8033,Congo
8034,Syrian Arab Republic
8035,Barbados
8036,Iceland
8037,Antarctica
8038,Liechtenstein
8039,Sao Tome
8040,Netherlands
8041,Zaire
8042,Bulgaria
8043,Bosnia And Herzegowina
8044,Morocco
8045,Mongolia
8046,Solomon Islands
8047,Micronesia
8048,Gambia
8049,Cyprus
8050,St Vincent/Grenadines
8051,Mauritius
8052,Norway
8053,Colombia
8054,San Marino
8055,Somalia
8056,Algeria
8057,Guinea-bissau
8058,Virgin Islands (British)
8059,Zambia
8060,Cote D`ivoire
8061,Uzbekistan
8062,Reunion
8063,Virgin Islands (British)
8064,American Samoa
8065,Oman
8066,New Zealand
8067,Hungary
8068,Dominican Republic
8069,Tuvalu
8070,Cambodia
8071,United Arab Emirates
8072,Bahamas
8073,Malawi
8074,Madagascar
8075,Cayman Islands
8076,Lesotho
8077,Indonesia
8078,Belgium
8079,Dominican Republic
8080,Malta
8081,Tuvalu
8082,Cambodia
8083,Portugal
8084,Italy
8085,Netherlands
8086,Cape Verde
8087,Croatia
8088,Slovenia
8089,Equatorial Guinea
8090,Guinea
8091,Kazakhstan
8092,Burkina Faso
8093,Macedonia
8094,Pakistan
8095,French Polynesia
8096,Somalia
8097,Papua New Guinea
8098,Guinea-bissau
8099,Slovenia
8100,Norfolk Island
8101,Burundi
8102,Guinea-bissau
8103,El Salvador
8104,Niger
8105,Togo
8106,Latvia
8107,Finland
8108,Mozambique
8109,Vatican City State
8110,Grenada
8111,Sri Lanka
8112,Iceland
8113,Thailand
8114,Ecuador
8115,Grenada
8116,Cape Verde
8117,Barbados
8118,Colombia
8119,Cameroon
8120,Maldives
8121,Guyana
8122,Colombia
8123,Bulgaria
8124,New Caledonia
8125,Suriname
8126,Niue
8127,St.Pierre
8128,Argentina
8129,Nauru
8130,Taiwan
8131,Yugoslavia
8132,Bhutan
8133,Israel
8134,France
8135,Australia
8136,French Guiana
8137,French S. Territories
8138,Venezuela
8139,Chile
8140,Sao Tome
8141,Cote D`ivoire
8142,Japan
8143,Northern Mariana Islands
8144,Mauritius
8145,Uganda
8146,Martinique
8147,Moldova
8148,Guadeloupe
8149,Micronesia
8150,Yugoslavia
8151,Sao Tome
8152,Greenland
8153,Qatar
8154,Samoa
8155,Sudan
8156,Tuvalu
8157,Central African Rep
8158,Maldives
8159,Ecuador
8160,Oman
8161,Brazil
8162,East Timor
8163,Brazil
8164,Seychelles
8165,Bermuda
8166,Portugal
8167,Mali
8168,Central African Rep
8169,Montserrat
8170,Micronesia
8171,Bahamas
8172,Reunion
8173,Eritrea
8174,Eritrea
8175,Armenia
8176,Mexico
8177,Yugoslavia
8178,Jordan
8179,Bolivia
8180,Georgia
8181,Yugoslavia
8182,Angola
8183,Bosnia And Herzegowina
8184,Uzbekistan
8185,Greece
8186,Argentina
8187,Seychelles
8188,Albania
8189,Saint Lucia
8190,Belgium
8191,Turkmenistan
8192,Sudan
8193,Northern Mariana Islands
8194,Mauritius
8195,Czech Republic
8196,Guatemala
8197,Poland
8198,Gabon
8199,St Vincent/Grenadines
8200,Zimbabwe
8201,Morocco
8202,Argentina
8203,Chile
8204,Philippines
8205,Oman
8206,Costa Rica
8207,Togo
8208,Cameroon
8209,Guinea-bissau
8210,Uzbekistan
8211,Micronesia
8212,Laos
8213,Iraq
8214,Nigeria
8215,Saudi Arabia
8216,United Arab Emirates
8217,Mali
8218,Comoros
8219,Liechtenstein
8220,Honduras
8221,Hong Kong
8222,Sao Tome
8223,Iraq
8224,Equatorial Guinea
8225,Portugal
8226,Djibouti
8227,Netherlands Antilles
8228,Lithuania
8229,Grenada
8230,Cook Islands
8231,Ghana
8232,Virgin Islands (U.S.)
8233,Puerto Rico
8234,Cuba
8235,Senegal
8236,Austria
8237,Yugoslavia
8238,Russian Federation
8239,Slovenia
8240,Antarctica
8241,Turkmenistan
8242,Finland
8243,Guadeloupe
8244,Benin
8245,Samoa
8246,Mexico
8247,Antigua And Barbuda
8248,Honduras
8249,Panama
8250,Paraguay
8251,Paraguay
8252,Finland
8253,India
8254,Barbados
8255,Comoros
8256,Singapore
8257,Yemen
8258,Barbados
8259,Vatican City State
8260,Dominican Republic
8261,Bhutan
8262,New Zealand
8263,Senegal
8264,El Salvador
8265,Cote D`ivoire
8266,St Vincent/Grenadines
8267,Botswana
8268,Nigeria
8269,Turkmenistan
8270,Taiwan
8271,Pitcairn
8272,Iceland
8273,Mexico
8274,Reunion
8275,Tokelau
8276,Ecuador
8277,Saint Kitts And Nevis
8278,Philippines
8279,Cape Verde
8280,Tajikistan
8281,Kiribati
8282,United States
8283,Barbados
8284,Honduras
8285,Bolivia
8286,Saint Kitts And Nevis
8287,Benin
8288,Guyana
8289,Laos
8290,Algeria
8291,Norway
8292,Chad
8293,Thailand
8294,China
8295,Germany
8296,Swaziland
8297,Bermuda
8298,Niue
8299,Israel
8300,Mexico
8301,Mauritius
8302,Mauritania
8303,Greece
8304,India
8305,Madagascar
8306,Bolivia
8307,Niue
8308,New Caledonia
8309,Ghana
8310,Jamaica
8311,Puerto Rico
8312,St. Helena
8313,Togo
8314,East Timor
8315,Zambia
8316,Canada
8317,Bouvet Island
8318,Georgia
8319,Taiwan
8320,Macedonia
8321,Congo
8322,Bolivia
8323,Venezuela
8324,Bulgaria
8325,Oman
8326,Lebanon
8327,South Africa
8328,United States
8329,Colombia
8330,Guyana
8331,Ethiopia
8332,Lesotho
8333,Moldova
8334,Oman
8335,India
8336,Papua New Guinea
8337,Namibia
8338,Bulgaria
8339,Korea (South)
8340,Czech Republic
8341,Nicaragua
8342,East Timor
8343,Malawi
8344,Saint Kitts And Nevis
8345,Panama
8346,Turkmenistan
8347,Singapore
8348,Kenya
8349,Central African Rep
8350,Albania
8351,Armenia
8352,Yugoslavia
8353,Colombia
8354,Oman
8355,Lebanon
8356,Azerbaijan
8357,Netherlands Antilles
8358,Virgin Islands (British)
8359,Zimbabwe
8360,Moldova
8361,Armenia
8362,Malta
8363,Cayman Islands
8364,Togo
8365,Bhutan
8366,Portugal
8367,Philippines
8368,Bahrain
8369,Gabon
8370,Anguilla
8371,Mozambique
8372,Samoa
8373,Moldova
8374,Comoros
8375,Iraq
8376,Brunei Darussalam
8377,Tanzania
8378,Gabon
8379,Poland
8380,French Guiana
8381,Israel
8382,Indonesia
8383,Zimbabwe
8384,Bahrain
8385,Canada
8386,San Marino
8387,Sweden
8388,Cape Verde
8389,Burundi
8390,Belarus
8391,Malaysia
8392,Solomon Islands
8393,Guam
8394,Georgia
8395,Kuwait
8396,American Samoa
8397,Tanzania
8398,Austria
8399,Burkina Faso
8400,Germany
8401,Angola
8402,Saudi Arabia
8403,Egypt
8404,Norfolk Island
8405,Denmark
8406,Saint Kitts And Nevis
8407,El Salvador
8408,South Africa
8409,Norway
8410,Hungary
8411,Slovakia
8412,Qatar
8413,Mauritania
8414,Angola
8415,French Guiana
8416,Laos
8417,Macedonia
8418,Eritrea
8419,Uruguay
8420,Cocos Islands
8421,Andorra
8422,Nigeria
8423,Madagascar
8424,Austria
8425,Belarus
8426,Dominican Republic
8427,Martinique
8428,Vatican City State
8429,Bouvet Island
8430,Zambia
8431,Argentina
8432,Gambia
8433,Qatar
8434,Denmark
8435,Mozambique
8436,Paraguay
8437,Maldives
8438,Samoa
8439,Mongolia
8440,Mauritania
8441,Philippines
8442,Nicaragua
8443,Congo
8444,Slovakia
8445,Malta
8446,Tuvalu
8447,Bolivia
8448,South Africa
8449,Costa Rica
8450,Nepal
8451,Russian Federation
8452,Andorra
8453,United Arab Emirates
8454,Central African Rep
8455,Swaziland
8456,Japan
8457,Gibraltar
8458,Bosnia And Herzegowina
8459,Rwanda
8460,Somalia
8461,United States
8462,Italy
8463,Senegal
8464,Angola
8465,Djibouti
8466,Reunion
8467,Seychelles
8468,Trinidad And Tobago
8469,Gibraltar
8470,India
8471,Iraq
8472,Guadeloupe
8473,St Vincent/Grenadines
8474,Turkey
8475,Paraguay
8476,Korea (South)
8477,United States
8478,Morocco
8479,Portugal
8480,Sweden
8481,Croatia
8482,Norfolk Island
8483,Mongolia
8484,Luxembourg
8485,Philippines
8486,Chad
8487,Vatican City State
8488,Lebanon
8489,Tokelau
8490,Spain
8491,Tonga
8492,China
8493,Tokelau
8494,Falkland Islands (Malvinas)
8495,Haiti
8496,New Caledonia
8497,Niger
8498,Liberia
8499,Taiwan
8500,Laos
8501,Indonesia
8502,Azerbaijan
8503,Slovenia
8504,United Kingdom
8505,Netherlands
8506,Denmark
8507,Laos
8508,Russian Federation
8509,Cote D`ivoire
8510,St. Helena
8511,Equatorial Guinea
8512,Iceland
8513,Namibia
8514,Iceland
8515,Bahamas
8516,Falkland Islands (Malvinas)
8517,Morocco
8518,Cote D`ivoire
8519,Nepal
8520,Bolivia
8521,Trinidad And Tobago
8522,Montserrat
8523,Georgia
8524,Thailand
8525,Venezuela
8526,Anguilla
8527,Djibouti
8528,Faroe Islands
8529,Zaire
8530,Yugoslavia
8531,Jordan
8532,Gabon
8533,Anguilla
8534,Korea (South)
8535,Guinea-bissau
8536,Uzbekistan
8537,Croatia
8538,Lesotho
8539,Albania
8540,Aruba
8541,Kiribati
8542,United Kingdom
8543,Bermuda
8544,Cook Islands
8545,Cyprus
8546,Algeria
8547,Fiji
8548,Somalia
8549,Portugal
8550,Madagascar
8551,Seychelles
8552,Iceland
8553,Guyana
8554,Afghanistan
8555,India
8556,India
8557,Slovakia
8558,Cape Verde
8559,Romania
8560,Macau
8561,Micronesia
8562,Burundi
8563,Austria
8564,Turkmenistan
8565,Mexico
8566,Mozambique
8567,Moldova
8568,Namibia
8569,Finland
8570,Gambia
8571,Niger
8572,Ukraine
8573,Yemen
8574,Iceland
8575,Luxembourg
8576,Antarctica
8577,Dominican Republic
8578,Luxembourg
8579,Germany
8580,Gibraltar
8581,Central African Rep
8582,Gambia
8583,Germany
8584,Northern Mariana Islands
8585,Mauritania
8586,Kazakhstan
8587,Liberia
8588,Spain
8589,Latvia
8590,Belize
8591,Greece
8592,Zambia
8593,Finland
8594,Israel
8595,Albania
8596,Panama
8597,Virgin Islands (U.S.)
8598,Solomon Islands
8599,Equatorial Guinea
8600,Croatia
8601,Iran
8602,Iraq
8603,Andorra
8604,American Samoa
8605,Saint Kitts And Nevis
8606,Georgia
8607,Suriname
8608,Czech Republic
8609,Albania
8610,Uzbekistan
8611,Burundi
8612,Laos
8613,Ecuador
8614,Ethiopia
8615,Tajikistan
8616,Macedonia
8617,Chad
8618,Afghanistan
8619,Botswana
8620,Bahrain
8621,Cape Verde
8622,Congo
8623,Suriname
8624,Aruba
8625,Northern Mariana Islands
8626,Malta
8627,Cyprus
8628,Guatemala
8629,Slovakia
8630,Honduras
8631,Switzerland
8632,Spain
8633,France
8634,Somalia
8635,Dominica
8636,Nicaragua
8637,Madagascar
8638,St.Pierre
8639,Nepal
8640,Egypt
8641,Sri Lanka
8642,Turkmenistan
8643,Marshall Islands
8644,Dominica
8645,Azerbaijan
8646,Nauru
8647,Zimbabwe
8648,Maldives
8649,Egypt
8650,Oman
8651,Algeria
8652,Colombia
8653,Brunei Darussalam
8654,Mayotte
8655,Comoros
8656,Tonga
8657,Estonia
8658,Burkina Faso
8659,Macedonia
8660,Equatorial Guinea
8661,Austria
8662,Kazakhstan
8663,Eritrea
8664,Sudan
8665,Macedonia
8666,Colombia
8667,Saint Lucia
8668,Indonesia
8669,Bolivia
8670,Zambia
8671,Latvia
8672,Gambia
8673,Eritrea
8674,Martinique
8675,Montserrat
8676,Macau
8677,Turkmenistan
8678,Bosnia And Herzegowina
8679,Zambia
8680,Uruguay
8681,Azerbaijan
8682,Syrian Arab Republic
8683,East Timor
8684,French Polynesia
8685,French S. Territories
8686,Niue
8687,Slovenia
8688,Zaire
8689,Belarus
8690,French Polynesia
8691,Yugoslavia
8692,Norway
8693,Bhutan
8694,Spain
8695,Reunion
8696,Cote D`ivoire
8697,San Marino
8698,Cyprus
8699,Paraguay
8700,Romania
8701,El Salvador
8702,Spain
8703,Romania
8704,Netherlands Antilles
8705,Japan
8706,Gibraltar
8707,Kiribati
8708,Pakistan
8709,Norway
